id,ra,dec,rad,tmin,duration,caldb,irf,emin,emax
000242,250.2271,-47.9370,  5.0000,663838080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000243,250.3790,-47.8215,  5.0000,663840000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000244,250.5302,-47.7057,  5.0000,663841920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000245,250.6807,-47.5897,  5.0000,663843840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000246,250.8305,-47.4736,  5.0000,663845760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000247,250.9798,-47.3572,  5.0000,663897600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000248,251.1283,-47.2407,  5.0000,663899520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000249,251.2762,-47.1240,  5.0000,663901440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000250,251.4235,-47.0071,  5.0000,663903360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000251,251.5702,-46.8900,  5.0000,663905280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000252,251.7162,-46.7728,  5.0000,663907200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000253,251.8616,-46.6553,  5.0000,663909120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000254,252.0063,-46.5377,  5.0000,663911040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000255,252.1505,-46.4199,  5.0000,663912960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000256,252.2940,-46.3019,  5.0000,663914880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000257,252.4369,-46.1838,  5.0000,663916800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000258,252.5792,-46.0654,  5.0000,663918720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000259,252.7209,-45.9469,  5.0000,663920640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000260,252.8620,-45.8283,  5.0000,663922560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000261,253.0026,-45.7094,  5.0000,663924480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000262,253.1425,-45.5904,  5.0000,663926400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000263,253.2818,-45.4713,  5.0000,663928320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000264,253.4206,-45.3519,  5.0000,663930240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000265,253.5588,-45.2325,  5.0000,663932160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000266,253.6964,-45.1128,  5.0000,663984000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000267,253.8335,-44.9930,  5.0000,663985920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000268,253.9699,-44.8730,  5.0000,663987840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000269,254.1059,-44.7529,  5.0000,663989760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000270,254.2412,-44.6326,  5.0000,663991680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000271,254.3760,-44.5121,  5.0000,663993600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000272,254.5103,-44.3915,  5.0000,663995520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000273,254.6440,-44.2708,  5.0000,663997440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000274,254.7772,-44.1499,  5.0000,663999360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000275,254.9098,-44.0289,  5.0000,664001280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000276,255.0420,-43.9077,  5.0000,664003200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000277,255.1735,-43.7863,  5.0000,664005120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000278,255.3046,-43.6648,  5.0000,664007040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000279,255.4351,-43.5432,  5.0000,664008960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000280,255.5651,-43.4214,  5.0000,664010880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000281,255.6946,-43.2995,  5.0000,664012800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000282,255.8236,-43.1774,  5.0000,664014720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000283,255.9521,-43.0552,  5.0000,664016640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000284,256.0801,-42.9329,  5.0000,664018560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000285,256.2076,-42.8104,  5.0000,664070400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000286,256.3345,-42.6878,  5.0000,664072320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000287,256.4610,-42.5650,  5.0000,664074240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000288,256.5870,-42.4421,  5.0000,664076160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000289,256.7125,-42.3191,  5.0000,664078080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000290,256.8376,-42.1960,  5.0000,664080000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000291,256.9621,-42.0727,  5.0000,664081920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000292,257.0862,-41.9493,  5.0000,664083840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000293,257.2098,-41.8257,  5.0000,664085760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000294,257.3329,-41.7021,  5.0000,664087680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000295,257.4556,-41.5783,  5.0000,664089600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000296,257.5778,-41.4544,  5.0000,664091520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000297,257.6995,-41.3303,  5.0000,664093440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000298,257.8208,-41.2061,  5.0000,664095360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000299,257.9417,-41.0818,  5.0000,664097280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000300,258.0621,-40.9574,  5.0000,664099200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000301,258.1820,-40.8329,  5.0000,664101120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000302,258.3015,-40.7082,  5.0000,664103040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000303,258.4206,-40.5835,  5.0000,664104960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000304,258.5392,-40.4586,  5.0000,664156800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000305,258.6574,-40.3336,  5.0000,664158720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000306,258.7752,-40.2085,  5.0000,664160640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000307,258.8925,-40.0832,  5.0000,664162560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000308,259.0094,-39.9579,  5.0000,664164480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000309,259.1259,-39.8324,  5.0000,664166400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000310,259.2420,-39.7068,  5.0000,664168320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000311,259.3577,-39.5811,  5.0000,664170240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000312,259.4729,-39.4553,  5.0000,664172160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000313,259.5877,-39.3294,  5.0000,664174080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000314,259.7022,-39.2034,  5.0000,664176000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000315,259.8162,-39.0773,  5.0000,664177920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000316,259.9299,-38.9511,  5.0000,664179840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000317,260.0431,-38.8247,  5.0000,664181760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000318,260.1559,-38.6983,  5.0000,664183680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000319,260.2684,-38.5717,  5.0000,664185600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000320,260.3804,-38.4451,  5.0000,664187520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000321,260.4921,-38.3183,  5.0000,664189440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000322,260.6034,-38.1915,  5.0000,664191360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000323,260.7143,-38.0645,  5.0000,664243200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000324,260.8249,-37.9375,  5.0000,664245120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000325,260.9350,-37.8103,  5.0000,664247040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000326,261.0448,-37.6831,  5.0000,664248960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000327,261.1543,-37.5557,  5.0000,664250880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000328,261.2633,-37.4283,  5.0000,664252800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000329,261.3720,-37.3008,  5.0000,664254720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000330,261.4804,-37.1731,  5.0000,664256640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000331,261.5883,-37.0454,  5.0000,664258560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000332,261.6959,-36.9176,  5.0000,664260480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000333,261.8032,-36.7897,  5.0000,664262400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000334,261.9101,-36.6617,  5.0000,664264320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000335,262.0167,-36.5336,  5.0000,664266240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000336,262.1229,-36.4054,  5.0000,664268160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000337,262.2288,-36.2771,  5.0000,664270080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000338,262.3343,-36.1487,  5.0000,664272000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000339,262.4396,-36.0203,  5.0000,664273920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000340,262.5444,-35.8917,  5.0000,664275840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000341,262.6490,-35.7631,  5.0000,664277760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000342,262.7532,-35.6344,  5.0000,664329600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000343,262.8570,-35.5056,  5.0000,664331520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000344,262.9606,-35.3767,  5.0000,664333440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000345,263.0638,-35.2477,  5.0000,664335360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000346,263.1667,-35.1187,  5.0000,664337280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000347,263.2693,-34.9895,  5.0000,664339200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000348,263.3716,-34.8603,  5.0000,664341120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000349,263.4735,-34.7310,  5.0000,664343040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000350,263.5752,-34.6016,  5.0000,664344960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000351,263.6765,-34.4721,  5.0000,664346880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000352,263.7776,-34.3426,  5.0000,664348800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000353,263.8783,-34.2130,  5.0000,664350720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000354,263.9787,-34.0833,  5.0000,664352640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000355,264.0788,-33.9535,  5.0000,664354560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000356,264.1787,-33.8236,  5.0000,664356480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000357,264.2782,-33.6937,  5.0000,664358400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000358,264.3774,-33.5637,  5.0000,664360320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000359,264.4764,-33.4336,  5.0000,664362240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000360,264.5750,-33.3035,  5.0000,664364160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000361,264.6734,-33.1732,  5.0000,664416000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000362,264.7715,-33.0429,  5.0000,664417920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000363,264.8693,-32.9126,  5.0000,664419840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000364,264.9668,-32.7821,  5.0000,664421760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000365,265.0641,-32.6516,  5.0000,664423680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000366,265.1610,-32.5210,  5.0000,664425600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000367,265.2577,-32.3903,  5.0000,664427520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000368,265.3541,-32.2596,  5.0000,664429440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000369,265.4503,-32.1288,  5.0000,664431360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000370,265.5462,-31.9979,  5.0000,664433280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000371,265.6418,-31.8670,  5.0000,664435200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000372,265.7371,-31.7360,  5.0000,664437120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000373,265.8322,-31.6049,  5.0000,664439040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000374,265.9270,-31.4738,  5.0000,664440960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000375,266.0216,-31.3426,  5.0000,664442880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000376,266.1159,-31.2113,  5.0000,664444800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000377,266.2100,-31.0800,  5.0000,664446720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000378,266.3038,-30.9486,  5.0000,664448640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000379,266.3973,-30.8171,  5.0000,664450560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000380,266.4907,-30.6856,  5.0000,664502400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000381,266.5837,-30.5540,  5.0000,664504320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000382,266.6765,-30.4223,  5.0000,664506240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000383,266.7691,-30.2906,  5.0000,664508160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000384,266.8614,-30.1588,  5.0000,664510080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000385,266.9535,-30.0270,  5.0000,664512000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000386,267.0454,-29.8951,  5.0000,664513920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000387,267.1370,-29.7631,  5.0000,664515840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000388,267.2284,-29.6311,  5.0000,664517760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000389,267.3195,-29.4991,  5.0000,664519680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000390,267.4104,-29.3669,  5.0000,664521600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000391,267.5011,-29.2347,  5.0000,664523520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000392,267.5916,-29.1025,  5.0000,664525440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000393,267.6818,-28.9702,  5.0000,664527360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000394,267.7718,-28.8378,  5.0000,664529280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000395,267.8616,-28.7054,  5.0000,664531200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000396,267.9512,-28.5729,  5.0000,664533120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000397,268.0406,-28.4404,  5.0000,664535040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000398,268.1297,-28.3078,  5.0000,664536960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000399,268.2186,-28.1752,  5.0000,664588800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000400,268.3073,-28.0425,  5.0000,664590720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000401,268.3958,-27.9097,  5.0000,664592640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000402,268.4841,-27.7769,  5.0000,664594560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000403,268.5722,-27.6441,  5.0000,664596480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000404,268.6601,-27.5112,  5.0000,664598400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000405,268.7477,-27.3782,  5.0000,664600320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000406,268.8352,-27.2452,  5.0000,664602240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000407,268.9225,-27.1122,  5.0000,664604160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000408,269.0095,-26.9791,  5.0000,664606080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000409,269.0964,-26.8459,  5.0000,664608000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000410,269.1830,-26.7127,  5.0000,664609920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000411,269.2695,-26.5795,  5.0000,664611840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000412,269.3558,-26.4461,  5.0000,664613760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000413,269.4419,-26.3128,  5.0000,664615680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000414,269.5278,-26.1794,  5.0000,664617600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000415,269.6135,-26.0460,  5.0000,664619520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000416,269.6990,-25.9125,  5.0000,664621440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000417,269.7843,-25.7789,  5.0000,664623360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000418,269.8694,-25.6453,  5.0000,664675200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000419,269.9544,-25.5117,  5.0000,664677120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000420,270.0392,-25.3780,  5.0000,664679040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000421,270.1238,-25.2443,  5.0000,664680960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000422,270.2082,-25.1105,  5.0000,664682880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000423,270.2924,-24.9767,  5.0000,664684800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000424,270.3765,-24.8429,  5.0000,664686720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000425,270.4604,-24.7090,  5.0000,664688640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000426,270.5441,-24.5750,  5.0000,664690560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000427,270.6276,-24.4411,  5.0000,664692480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000428,270.7110,-24.3070,  5.0000,664694400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000429,270.7942,-24.1730,  5.0000,664696320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000430,270.8772,-24.0389,  5.0000,664698240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000431,270.9601,-23.9047,  5.0000,664700160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000432,271.0428,-23.7705,  5.0000,664702080.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000433,271.1253,-23.6363,  5.0000,664704000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000434,271.2077,-23.5020,  5.0000,664705920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000435,271.2899,-23.3677,  5.0000,664707840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000436,271.3720,-23.2334,  5.0000,664709760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000437,271.4539,-23.0990,  5.0000,664761600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000438,271.5356,-22.9645,  5.0000,664763520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000439,271.6172,-22.8301,  5.0000,664765440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000440,271.6986,-22.6956,  5.0000,664767360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000441,271.7799,-22.5610,  5.0000,664769280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000442,271.8610,-22.4264,  5.0000,664771200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000443,271.9420,-22.2918,  5.0000,664773120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000444,272.0228,-22.1572,  5.0000,664775040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000445,272.1035,-22.0225,  5.0000,664776960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000446,272.1840,-21.8878,  5.0000,664778880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000447,272.2644,-21.7530,  5.0000,664780800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000448,272.3446,-21.6182,  5.0000,664782720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000449,272.4247,-21.4834,  5.0000,664784640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000450,272.5047,-21.3485,  5.0000,664786560.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000451,272.5845,-21.2136,  5.0000,664788480.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000452,272.6642,-21.0787,  5.0000,664790400.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000453,272.7437,-20.9437,  5.0000,664792320.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000454,272.8231,-20.8087,  5.0000,664794240.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000455,272.9024,-20.6737,  5.0000,664796160.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000456,272.9815,-20.5386,  5.0000,664848000.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000457,273.0605,-20.4035,  5.0000,664849920.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000458,273.1394,-20.2684,  5.0000,664851840.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000459,273.2181,-20.1332,  5.0000,664853760.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000460,273.2967,-19.9980,  5.0000,664855680.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000461,273.3752,-19.8628,  5.0000,664857600.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000462,273.4535,-19.7275,  5.0000,664859520.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000463,273.5318,-19.5922,  5.0000,664861440.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000464,273.6099,-19.4569,  5.0000,664863360.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000465,273.6878,-19.3216,  5.0000,664865280.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000466,273.7657,-19.1862,  5.0000,664867200.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000467,273.8434,-19.0508,  5.0000,664869120.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000468,273.9210,-18.9153,  5.0000,664871040.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000469,273.9985,-18.7799,  5.0000,664872960.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000470,274.0759,-18.6444,  5.0000,664874880.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000471,274.1532,-18.5089,  5.0000,664876800.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000472,274.2303,-18.3733,  5.0000,664878720.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
000473,274.3073,-18.2377,  5.0000,664880640.0000,1800.0000,prod3b-v2,South_z20_50h,0.013,199.0
