N	filename	GLON	GLAT	R_pwn	R_pwn_deg	distance	cr_fl_01	cr_fl_1	nh	age	X	Y	Z	v_X	v_Y	v_Z	v_3d	E_sn	M_ej	l0	t0	eta	eps	ebreak	alpha1	alpha2	Tfir	Ufir	Tnir	Unir
2818	./spectra/ph_sed_pwn_2818.txt	43.77257378094534	-2.3704916537688527	10.142052663814596	0.06204327869773505	18.73197543084644	0.15766365095891147	0.05120418563948204	0.01645245637554913	50559.924682071534	-5.0146246167480335	12.947646467933676	-0.7747747747747749	7.061348696568718	83.58792263808847	1030.6857756761788	1034.0937924760851	1e+51	2.890233931173396e+34	5.284599488404105e+38	955.6055848248303	0.08073772494707694	0.4734440426687528	0.3177978323489155	1.243637114109894	2.107515374317884	24.15281757566433	1.5139232314200227e-13	3800.439570271214	4.91466422354976e-13
2820	./spectra/ph_sed_pwn_2820.txt	61.80344339272773	6.873427780521265	11.812349728049016	0.17862135068645793	7.5779921084308315	0.004378506249811106	0.00889291509547138	0.09436496170865206	52169.41741952378	4.945149243845145	6.630725477586126	0.9069069069069068	-3.41939662874688	-100.6673698920237	-45.04843154356349	110.34025928380504	1e+51	2.363592236275872e+34	4.759100450127236e+37	10453.297475209576	0.0788626880817023	0.4440132029976833	0.3041767602255273	1.4236123385322776	2.5666111320369907	36.50255699077464	7.108181415226366e-13	3297.236207509337	1.8806542497185462e-12
2826	./spectra/ph_sed_pwn_2826.txt	34.293960301707045	0.4323832905093834	5.095959650105471	0.04316045264076692	13.529836108200906	0.0009961192786092682	0.0002923051324216031	0.6164818158337039	37955.19453422477	-2.6774598964182017	7.623019778243139	0.10210210210210212	-68.09793727486503	145.30669208135453	-169.13668587790832	233.14927049956486	1e+51	3.976950830676288e+34	6.528260883693839e+37	2315.364032929035	0.1056365174404173	0.2827902823351056	0.3925603103432381	1.227725826435038	2.0580213306903263	35.866821286968936	9.920537898847578e-13	3160.2531165001815	2.74994301783812e-12
2830	./spectra/ph_sed_pwn_2830.txt	2.1919543051576493	2.1544525515689523	9.015799317195023	0.09172623480799186	11.263229316665411	0.033645498737940135	0.013868098338385466	0.13948312477083408	60864.011096961345	-2.747032021581308	0.4304857138305213	0.4234234234234234	270.9355630549796	33.645212601141054	194.86562595426426	335.4261346965111	1e+51	2.8868992568960285e+34	4.895833300865428e+36	73034.56687557856	0.13069648109544796	0.20049570908710904	0.7545227159656269	1.0076604198335315	2.1781051621751333	27.929059769644518	2.8949679217818536e-12	2809.939116524661	1.1382459471779827e-11
2832	./spectra/ph_sed_pwn_2832.txt	-30.493234838592816	-1.3440487847133753	12.966228201179602	0.24692356832231638	6.017291567912069	0.002880934655794777	0.0024848564450491435	0.4583481348818504	71902.04252300803	3.3163921030461787	-3.0525540391909587	-0.14114114114114107	-85.50303755271263	-311.31537268685304	-416.5666147766916	527.0254028492434	1e+51	3.129941151643044e+34	6.054752303486496e+39	280.32412730694404	0.07616021223532014	0.4571702081782528	0.37074441496059657	1.371481027591885	2.276705927917849	37.901726628253016	5.315219694750442e-12	4069.201078825072	8.940732567412024e-12
2834	./spectra/ph_sed_pwn_2834.txt	59.797612843780676	17.548711945484893	4.5649585481910755	0.10610580004909706	4.9300332185877656	0.2760169292000094	0.20128774808982486	0.0577994673578953	30200.165554483112	6.1353381149944415	4.06250657002224	1.4864864864864864	-117.35720809824717	-197.195354779924	110.41368910590435	254.65644500261658	1e+51	2.5562762502270855e+34	4.417144081582243e+40	57.34829763644972	0.09241321802867508	0.4770760003453473	0.6622213990241749	1.4725583589946092	2.3005339681180668	29.00860454194677	8.435152715423302e-13	3978.1677008181855	3.29695555671203e-12
2837	./spectra/ph_sed_pwn_2837.txt	-7.497959361629081	2.3976344286773923	4.1021689391950655	0.03045828719494936	15.433365863354027	0.0010970939345708204	0.0002776672574851109	0.20327366426761287	41018.62589011475	-6.78800752759542	-2.012150443825213	0.6456456456456456	142.23506726819863	163.70188822787932	34.36835689059121	219.56845521504482	1e+51	2.693781624106784e+34	7.431263050450996e+37	1414.29067105199	0.10400689379671392	0.6531831283352412	1.1657181503714371	1.2339885516441929	2.0241602212334	29.58091607606248	1.2259706553758905e-12	3414.97725170439	3.162982999039037e-12
2840	./spectra/ph_sed_pwn_2840.txt	43.94224503885853	4.6500710755258385	14.207457636760079	0.10011712162996252	16.26148491787663	0.006226545246770268	0.011864613730532811	0.009914659612593907	83101.89642601676	-3.170373150125393	11.247236064151394	1.3183183183183182	13.477771269211285	1030.7342605493975	-312.01033856600014	1077.00752901768	1e+51	2.8431488455116046e+34	1.4823741856143084e+40	194.54074800524853	0.1133865157516582	0.6409272276872975	0.5841760604876667	1.3376479456522403	2.5034623137945404	39.56845226962025	3.217006719484279e-13	4058.353706200169	9.18856434536566e-13
2842	./spectra/ph_sed_pwn_2842.txt	44.481744393705796	-0.008757678604452958	3.1843609682407883	0.018573147484113012	19.646690222186447	5.329998771476602e-05	0.00045230272798708996	0.21935798115348568	33544.59615268042	-5.517397328014496	13.766081498273255	-0.0030030030030029358	9.590119742902083	-97.54623087022482	5.700620153461098	98.18215023009249	1e+51	3.2340550428132982e+34	8.994378364146537e+37	2582.5191893758033	0.08230967507196035	0.07904506297654627	0.3520330720410441	1.11230797594626	2.523664818518956	37.67752458986855	1.7093078952039434e-13	2442.637477736137	2.708626235024569e-13
2844	./spectra/ph_sed_pwn_2844.txt	16.665695367493576	4.781711362885007	1.0107900258797506	0.011011117995147573	10.519186474864147	0.0004324522306683844	0.00031330728051840183	0.1230548940451855	61632.71541154867	-1.5422475297912592	3.0062660537891186	0.8768768768768769	0.12679310438780658	-35.5784857457976	-362.60517578700853	364.34648102044645	1e+51	3.230876955240105e+34	1.7043908632135914e+35	117825.04135035002	0.08649015959360955	0.1247962966403887	0.32894590069824736	1.0000286702551466	2.5335224291708665	35.47574785055023	2.495644836461724e-12	3140.254012162362	1.1842936969491027e-11
2845	./spectra/ph_sed_pwn_2845.txt	49.29613396868739	0.17952137780323943	2.1730483761902177	0.017320794682667923	14.376534001091006	1.6288665120764076e-07	7.19315256088974e-07	0.5217961988099755	92942.5864085482	-0.8756042651349755	10.898657967475877	0.04504504504504503	-138.18931571025996	-612.7663623849293	161.1767413143825	648.5035418466515	1e+51	3.2603003882675515e+34	8.891513061717975e+39	23.95320368988409	0.10417541499185286	0.6005988840003846	0.2773789209567068	1.5889240434535576	2.6309977407950806	30.418425274717197	5.477826268114052e-13	3507.274019372264	1.1008358856615772e-12
2848	./spectra/ph_sed_pwn_2848.txt	-37.33129298826389	0.39649117940591877	2.2421922574121815	0.04554426501540029	5.6414622611714575	0.017117682460405657	0.0049210327639646455	3.0620752486743745	4826.506928473251	4.014341607894121	-3.4210292584224966	0.03903903903903905	-941.6068953629178	61.30380432619349	110.56221912680573	950.055633170027	1e+51	2.313421814094399e+34	2.7251421811493555e+36	54902.173131201394	0.08027570441340326	0.1976046531415963	0.17276457310128296	1.459012747170617	2.0883359887418096	30.19297122625737	2.676798071365761e-12	2370.86739652091	5.1342857680583075e-12
2850	./spectra/ph_sed_pwn_2850.txt	37.07936441189716	-6.285602224019724	0.6342267728439291	0.013872695103796233	5.2388546502562265	6.808583112377744e-06	1.0255048431577873e-05	0.2970126213747473	53380.124865073405	4.34556130521733	3.1396258588407955	-0.5735735735735736	241.55530254212158	65.3128387578345	-38.98246756994376	253.24763349469725	1e+51	2.2910948047927927e+34	1.3028070537902495e+37	8923.897294482042	0.10668793233020088	0.2802220295780836	0.5238598249804923	1.115588480857514	2.467321192983269	48.77086595831459	2.6196803031072775e-12	3189.248720300892	4.93613857832468e-12
2852	./spectra/ph_sed_pwn_2852.txt	-120.8290815484294	4.8430703928594445	2.833172341162455	0.05186064681414329	6.260190854649991	3.1149401187994036e-05	0.0001069867045434805	0.04366795795070234	50126.499933886706	11.696760603576562	-5.356432467099316	0.5285285285285286	178.91664426767701	40.123705832880795	-178.2315185893359	255.70989731418462	1e+51	2.8672482436253607e+34	2.816330493412841e+39	76.5265558154682	0.07444549769915677	0.5739617136881543	0.2807528400688781	1.5785949912826729	2.254175535040476	28.358213056271328	2.718831191661061e-13	2852.1070473962345	3.7731979148951146e-13
2856	./spectra/ph_sed_pwn_2856.txt	20.579696135983298	-0.5310131780496058	0.24601914632296584	0.003222392614342335	8.74869107266253	2.778217107234147e-08	2.950030880425161e-07	0.7366315732278985	94898.95869408909	0.3099657592663177	3.07511958772104	-0.08108108108108103	-12.24313948982682	-103.96219486712955	114.33419176622904	155.0172243107043	1e+51	2.3971555139675724e+34	4.800615105131033e+39	36.39582458777286	0.11965865359381238	0.2532001589466607	1.1100672683269361	1.3686118434515264	2.444849765812473	31.219531722495326	5.304072623437596e-12	3208.929282542791	1.628542272351069e-11
2857	./spectra/ph_sed_pwn_2857.txt	65.63611197765808	-3.596463566150145	9.084384261853256	0.06510487450299017	15.989483357027266	0.0005292889520254103	0.0015175899278124926	0.007600129375769625	40428.507600380784	1.9168429763728505	14.536836196466114	-1.0030030030030028	-146.9383548563757	463.88505251681465	13.408208657486085	486.7853758442511	1e+51	1.004247463136098e+34	1.5612490592421074e+37	8520.209401616128	0.10450645184766193	0.3932913114279437	0.3681974330111941	1.1954979380955804	2.5933139689476272	31.651998331722695	1.7244424029150656e-13	3162.1340951394927	5.847057008570663e-13
2858	./spectra/ph_sed_pwn_2858.txt	1.5383210333324882	0.07238614993659093	10.315752237142288	0.06216419828385197	19.015730921914876	0.0011721974276596083	0.000610339087082204	0.6734829956943045	77377.60653698246	-10.508862358785748	0.5104871846359452	0.02402402402402404	125.89129924734054	189.13308389622856	60.3006303659181	235.0661793470264	1e+51	2.1186814028498126e+34	2.1098456556110056e+37	25046.804968942597	0.08667983945495146	0.5752591268397278	0.4746761308848385	1.3913691203946148	2.4259762212532903	39.31475651800047	7.942418184504358e-13	2851.073535316186	7.161976117222421e-13
2859	./spectra/ph_sed_pwn_2859.txt	-44.728639357172504	3.4385925860195368	2.239674956855516	0.024065759945892995	10.664439041282586	4.282722516818293e-05	2.343160531284871e-05	0.17664144054390193	38232.52697858845	0.9371131906570352	-7.491586234283106	0.6396396396396395	-9.269853253305927	-20.82591414307176	-262.6988843506481	263.6860874568615	1e+51	2.5332562383419274e+34	1.0563440598202305e+36	32583.376128707245	0.08728463121309933	0.5665968101505389	0.5529436339727649	1.270466860520416	2.595025927970319	39.2693300575625	1.1269307304667356e-12	3041.632854798431	2.9732770511508412e-12
2860	./spectra/ph_sed_pwn_2860.txt	-18.633265197689717	3.028253684401547	7.477570290350831	0.0430681926219057	19.895570808778526	0.022975286259854035	0.004565118239736646	0.014182223350829422	42428.942427883376	-10.326380182306783	-6.347947599535684	1.0510510510510511	-53.15606981474639	127.91506976401213	-89.80517262321051	165.08422656561385	1e+51	3.3550467705849402e+34	4.4704056561784536e+35	583080.5430412347	0.15061951336105975	0.4686759771284888	0.7155945737509426	1.6131359597052533	2.0975875587877257	27.048222674340767	3.3402801977299953e-13	3469.5187174215835	1.0981766618075749e-12
2863	./spectra/ph_sed_pwn_2863.txt	-4.678371153962468	1.3184609608922784	11.663776120734234	0.09942708096893076	13.442705298655989	0.0008951509944803792	0.0003313543997590996	0.3745664113824448	51160.83497329478	-4.894370394331492	-1.0961273818058397	0.3093093093093092	-159.74792787906696	39.218979809311634	169.86325572155582	236.45518493631184	1e+51	2.349490853207407e+34	2.694163925719409e+39	272.26821839415	0.09859954301998064	0.10277927107330463	0.27573851448256564	1.619885881104326	2.19563568867658	41.46415038479832	3.899864951669523e-12	3671.90743070492	9.058515460697768e-12
2865	./spectra/ph_sed_pwn_2865.txt	-32.372174533451975	2.569624185183731	1.1740631280279463	0.011347924014836237	11.855712313616419	2.411671366571902e-06	1.848549803229674e-06	0.2688740986391336	64706.76416579918	-1.5031244451492431	-6.341363420360124	0.5315315315315314	-76.1674283886729	-73.956779353733	-292.8424027806999	311.4927851910764	1e+51	1.7562774452311949e+34	6.5810975436781085e+37	2823.687449642048	0.09501696313570636	0.5365513812453055	0.3884831628254995	1.5677457491225262	2.202162150111894	27.04111941822164	1.5864502598785394e-12	3211.0791289808244	4.264317806912412e-12
2870	./spectra/ph_sed_pwn_2870.txt	33.34129949374581	-11.574382983190114	0.7938141545903172	0.013240987581109203	6.869910524042092	2.909225712544808e-05	0.001357493336128101	0.0926037790226608	99446.69978178988	2.877504772704992	3.699093277197552	-1.3783783783783785	-288.7159886003945	84.41965550677745	-7.8899506729023905	300.908377468968	1e+51	3.2540450521783434e+34	3.5182489107752055e+38	436.4019739579187	0.09740891271492548	0.5220696236834452	1.0940825663118936	1.3305213459016354	2.365162264718803	34.5295583750214	1.578622764234855e-12	4107.225315835618	6.091759560586564e-12
2871	./spectra/ph_sed_pwn_2871.txt	54.766727827062645	4.874481384164664	4.775521104276676	0.03232688308788524	16.928150757559607	0.0015489198682683706	0.0007672789865495967	0.003407250048735007	73003.31430860246	-1.2306431646979274	13.777073946626196	1.4384384384384383	83.02526949379477	54.82679728186832	-409.43950984050963	421.3548211343275	1e+51	2.4636067264833256e+34	1.3868236541928817e+38	479.5127284465552	0.07559304488962224	0.1296879926694766	0.3357765940191589	1.3525243618851297	2.6328209895645416	43.263565192961856	1.8574564310079724e-13	3234.9964195626612	4.3658246074403475e-13
2872	./spectra/ph_sed_pwn_2872.txt	53.37702564257958	-0.8224194974354979	4.538967721099287	0.025629376709577517	20.294186578663034	0.006272359615068465	0.017965452174956813	0.0404899043069852	46957.00240535993	-3.605183676227216	16.285996636313254	-0.2912912912912914	-33.49811176879513	51.05298513522918	187.1239423886771	196.83470374497884	1e+51	3.300982858022483e+34	3.8198573408647633e+36	40421.680340770654	0.0901213553867846	0.2022532361198616	0.2191011451261323	1.4424257285243829	2.3801973474914746	25.058112349180174	1.148422639630577e-13	3679.9004511896633	1.8909405031879088e-13
2874	./spectra/ph_sed_pwn_2874.txt	17.401907923357548	-0.48927073856670766	2.31191518177566	0.016028475643709066	16.52845622964067	1.6589451067029878e-05	0.00024120943374950684	0.3637298115062246	27015.39526788511	-7.271379853945055	4.943027616350221	-0.14114114114114107	-16.79235050017367	391.7045484809125	109.4288113435396	407.0492612547236	1e+51	3.255205898755457e+34	3.6859858734228025e+37	2730.3758889443397	0.09844940022436248	0.12170964935802492	0.2992743188187271	1.6350988073089952	2.6006829498461883	26.035663877060323	8.289882765388116e-13	2991.044751673802	1.810689278919116e-12
2875	./spectra/ph_sed_pwn_2875.txt	24.629143125349614	1.3110438041753876	7.964646671491685	0.04635842716781868	19.687490188379968	6.922627867968269e-05	2.5932421062965143e-05	0.06209989073618773	10851.074137986741	-9.391721098978037	8.202480138691636	0.4504504504504504	-48.69273745817676	-66.48392165601467	50.05213414944174	96.41737733856763	1e+51	2.4407412034555865e+34	1.3400975688305823e+38	333.6705902407785	0.10250293749527103	0.12369930555183532	0.4990263031595917	1.6970665462002523	2.4301451858786516	30.01065532492513	2.8459077273103555e-13	3021.14667620993	5.42043294723444e-13
2876	./spectra/ph_sed_pwn_2876.txt	-129.97435235600287	-0.045987918144003895	2.3322040334755423	0.035715309865403624	7.4828095445750415	0.001055653787432468	0.0003692905510837853	0.2372677370305241	20924.062840939183	13.307289308275369	-5.734315313515338	-0.006006006006005982	41.64939736580139	383.6757181041536	-40.10160482341388	388.00756136071055	1e+51	3.9423171841075993e+34	4.3132330996676e+38	74.76998692731068	0.11176684547821693	0.08546774398605994	0.2459485097552665	1.1608555635374214	2.3597298066384367	35.79322954094125	1.5003487736313314e-13	2851.7100327216413	2.746833480316563e-13
2879	./spectra/ph_sed_pwn_2879.txt	2.391846304909786	-0.051742059140740065	3.3982489725293954	0.019517392915817992	19.951979976973586	0.00045075552267078366	0.00020455231268593256	0.5043148125702961	36597.728213362796	-11.434589269480211	0.8326650044921408	-0.018018018018017945	-413.6059155674379	103.56148702173952	40.80672749053881	428.32233655860114	1e+51	3.976950830676288e+34	1.8259194450994016e+36	37427.10354824215	0.07914093830755106	0.5968828098017283	0.34797317504076275	1.0601563312813882	2.466700808434014	29.033826138139467	3.794278862964884e-13	3257.300686039734	8.598584845974729e-13
2881	./spectra/ph_sed_pwn_2881.txt	-29.913051227442	-1.5722291411776903	0.976252244054996	0.00751551422016793	14.885244406463555	2.0956706342172108e-07	2.03876552494135e-07	0.1815076982080065	90158.03968659397	-4.397422136425536	-7.420256454256582	-0.4084084084084084	71.21293716204609	3.30362300743952	-109.98600590080022	131.06913381201417	1e+51	3.4569052604205327e+34	6.234024181583771e+36	12756.517293078365	0.19144345654795827	0.4377680360705979	0.2290974283755811	1.5894078657574506	2.3261662350162817	31.71548016628588	9.859985742848355e-13	2576.2860230410697	2.166011971988236e-12
2884	./spectra/ph_sed_pwn_2884.txt	-37.28642909827971	0.7396107924261107	0.5083307519636981	0.009630269459874987	6.048679433387068	1.819676453064579e-05	6.335833164374841e-06	1.5204853388706283	22256.35030156241	3.687968818793452	-3.663984526809473	0.07807807807807797	-15.116825079762625	-53.58197009475322	125.3272887977174	137.1367027353131	1e+51	3.976950830676288e+34	3.2661115666782385e+33	9164954.783607792	0.08165200331683349	0.4771296339363407	0.4769372900836538	1.0516790933205902	2.264229645382489	47.780829419672	6.111297861356321e-12	3897.1594508128387	6.323940431549423e-12
2887	./spectra/ph_sed_pwn_2887.txt	69.41332120096142	-5.060029609479855	5.248890565471502	0.046004339745537845	13.074384441247986	0.018613061237352218	0.014533687199907434	0.00901516271706498	70533.06555114986	3.9206488651041878	12.191772205313251	-1.1531531531531534	-81.86587758322648	425.2460043268337	66.02892066058656	438.05936181299796	1e+51	3.4256776233074945e+34	1.7587798775175094e+40	88.15007798893879	0.11625093747167928	0.10212573864432732	0.2449555317070696	1.0194838904016128	2.569980969818169	39.976336844689534	2.7421148922191397e-13	2493.5112518473397	5.676530002429561e-13
